USER_ID,PRODUCT_GROUP_ID,LAST_GIVEN_RATING,RATING_SCORE
IDXXX00608,GRPXXX10608,AMBER,2
IDXXX00609,GRPXXX10609,AMBER,2
IDXXX00610,GRPXXX10610,AMBER,2
IDXXX00611,GRPXXX10611,AMBER,2
IDXXX00612,GRPXXX10612,AMBER,2
IDXXX00613,GRPXXX10613,AMBER,2
IDXXX00614,GRPXXX10614,AMBER,2
IDXXX00615,GRPXXX10615,AMBER,2
IDXXX00616,GRPXXX10616,AMBER,2
IDXXX00617,GRPXXX10617,AMBER,2
IDXXX00618,GRPXXX10618,AMBER,2
IDXXX00619,GRPXXX10619,AMBER,2
IDXXX00620,GRPXXX10620,AMBER,2
IDXXX00621,GRPXXX10621,AMBER,2
IDXXX00622,GRPXXX10622,AMBER,2
IDXXX00623,GRPXXX10623,AMBER,2
IDXXX00624,GRPXXX10624,AMBER,2
IDXXX00625,GRPXXX10625,AMBER,2
IDXXX00626,GRPXXX10626,AMBER,2
IDXXX00627,GRPXXX10627,AMBER,2
IDXXX00628,GRPXXX10628,AMBER,2
IDXXX00629,GRPXXX10629,AMBER,2
IDXXX00630,GRPXXX10630,AMBER,2
IDXXX00631,GRPXXX10631,AMBER,2
IDXXX00632,GRPXXX10632,AMBER,2
IDXXX00633,GRPXXX10633,AMBER,2
IDXXX00634,GRPXXX10634,AMBER,2
IDXXX00635,GRPXXX10635,AMBER,2
IDXXX00636,GRPXXX10636,AMBER,2
IDXXX00637,GRPXXX10637,AMBER,2
IDXXX00638,GRPXXX10638,AMBER,2
IDXXX00639,GRPXXX10639,AMBER,2
IDXXX00640,GRPXXX10640,AMBER,2
IDXXX00641,GRPXXX10641,AMBER,2
IDXXX00642,GRPXXX10642,AMBER,2
IDXXX00643,GRPXXX10643,AMBER,2
IDXXX00644,GRPXXX10644,AMBER,2
IDXXX00645,GRPXXX10645,AMBER,2
IDXXX00646,GRPXXX10646,AMBER,2
IDXXX00647,GRPXXX10647,AMBER,2
IDXXX00648,GRPXXX10648,AMBER,2
IDXXX00649,GRPXXX10649,AMBER,2
IDXXX00650,GRPXXX10650,AMBER,2
IDXXX00651,GRPXXX10651,AMBER,2
IDXXX00652,GRPXXX10652,AMBER,2
IDXXX00653,GRPXXX10653,AMBER,2
IDXXX00654,GRPXXX10654,AMBER,2
IDXXX00655,GRPXXX10655,AMBER,2
IDXXX00656,GRPXXX10656,AMBER,2
IDXXX00657,GRPXXX10657,AMBER,2
IDXXX00658,GRPXXX10658,AMBER,2
IDXXX00659,GRPXXX10659,AMBER,2
IDXXX00660,GRPXXX10660,AMBER,2
IDXXX00661,GRPXXX10661,AMBER,2
IDXXX00662,GRPXXX10662,AMBER,2
IDXXX00663,GRPXXX10663,AMBER,2
IDXXX00664,GRPXXX10664,AMBER,2
IDXXX00665,GRPXXX10665,AMBER,2
IDXXX00666,GRPXXX10666,GREEN,3
IDXXX00667,GRPXXX10667,GREEN,3
IDXXX00668,GRPXXX10668,GREEN,3
IDXXX00669,GRPXXX10669,GREEN,3
IDXXX00670,GRPXXX10670,GREEN,3
IDXXX00671,GRPXXX10671,GREEN,3
IDXXX00672,GRPXXX10672,GREEN,3
IDXXX00673,GRPXXX10673,GREEN,3
IDXXX00674,GRPXXX10674,GREEN,3
IDXXX00675,GRPXXX10675,GREEN,3
IDXXX00676,GRPXXX10676,GREEN,3
IDXXX00677,GRPXXX10677,GREEN,3
IDXXX00678,GRPXXX10678,GREEN,3
IDXXX00679,GRPXXX10679,GREEN,3
IDXXX00680,GRPXXX10680,GREEN,3
IDXXX00681,GRPXXX10681,GREEN,3
IDXXX00682,GRPXXX10682,GREEN,3
IDXXX00683,GRPXXX10683,GREEN,3
IDXXX00684,GRPXXX10684,GREEN,3
IDXXX00685,GRPXXX10685,GREEN,3
IDXXX00686,GRPXXX10686,GREEN,3
IDXXX00687,GRPXXX10687,GREEN,3
IDXXX00688,GRPXXX10688,GREEN,3
IDXXX00689,GRPXXX10689,GREEN,3
IDXXX00690,GRPXXX10690,GREEN,3
IDXXX00691,GRPXXX10691,GREEN,3
IDXXX00692,GRPXXX10692,GREEN,3
IDXXX00693,GRPXXX10693,GREEN,3
IDXXX00694,GRPXXX10694,GREEN,3
IDXXX00695,GRPXXX10695,GREEN,3
IDXXX00696,GRPXXX10696,GREEN,3
IDXXX00697,GRPXXX10697,GREEN,3
IDXXX00698,GRPXXX10698,GREEN,3
IDXXX00699,GRPXXX10699,GREEN,3
IDXXX00700,GRPXXX10700,GREEN,3
IDXXX00701,GRPXXX10701,GREEN,3
IDXXX00702,GRPXXX10702,GREEN,3
IDXXX00703,GRPXXX10703,GREEN,3
IDXXX00704,GRPXXX10704,GREEN,3
IDXXX00705,GRPXXX10705,GREEN,3
IDXXX00706,GRPXXX10706,GREEN,3
IDXXX00707,GRPXXX10707,GREEN,3
IDXXX00708,GRPXXX10708,GREEN,3
IDXXX00709,GRPXXX10709,GREEN,3
IDXXX00710,GRPXXX10710,GREEN,3
IDXXX00711,GRPXXX10711,GREEN,3
IDXXX00712,GRPXXX10712,GREEN,3
IDXXX00713,GRPXXX10713,GREEN,3
IDXXX00714,GRPXXX10714,GREEN,3
IDXXX00715,GRPXXX10715,GREEN,3
IDXXX00716,GRPXXX10716,GREEN,3
IDXXX00717,GRPXXX10717,GREEN,3
IDXXX00718,GRPXXX10718,GREEN,3
IDXXX00719,GRPXXX10719,GREEN,3
IDXXX00720,GRPXXX10720,GREEN,3
IDXXX00721,GRPXXX10721,GREEN,3
IDXXX00722,GRPXXX10722,GREEN,3
IDXXX00723,GRPXXX10723,GREEN,3
IDXXX00724,GRPXXX10724,GREEN,3
IDXXX00725,GRPXXX10725,GREEN,3
IDXXX00726,GRPXXX10726,GREEN,3
IDXXX00727,GRPXXX10727,GREEN,3
IDXXX00728,GRPXXX10728,GREEN,3
IDXXX00729,GRPXXX10729,GREEN,3
IDXXX00730,GRPXXX10730,GREEN,3
IDXXX00731,GRPXXX10731,GREEN,3
IDXXX00732,GRPXXX10732,GREEN,3
IDXXX00733,GRPXXX10733,GREEN,3
IDXXX00734,GRPXXX10734,GREEN,3
IDXXX00735,GRPXXX10735,GREEN,3
IDXXX00736,GRPXXX10736,GREEN,3
IDXXX00737,GRPXXX10737,GREEN,3
IDXXX00738,GRPXXX10738,GREEN,3
IDXXX00739,GRPXXX10739,GREEN,3
IDXXX00740,GRPXXX10740,GREEN,3
IDXXX00741,GRPXXX10741,GREEN,3
IDXXX00742,GRPXXX10742,GREEN,3
IDXXX00743,GRPXXX10743,GREEN,3
IDXXX00744,GRPXXX10744,GREEN,3
IDXXX00745,GRPXXX10745,GREEN,3
IDXXX00746,GRPXXX10746,GREEN,3
IDXXX00747,GRPXXX10747,GREEN,3
IDXXX00748,GRPXXX10748,GREEN,3
IDXXX00749,GRPXXX10749,GREEN,3
IDXXX00750,GRPXXX10750,GREEN,3
IDXXX00751,GRPXXX10751,GREEN,3
IDXXX00752,GRPXXX10752,GREEN,3
IDXXX00753,GRPXXX10753,GREEN,3
IDXXX00754,GRPXXX10754,GREEN,3
IDXXX00755,GRPXXX10755,GREEN,3
IDXXX00756,GRPXXX10756,GREEN,3
IDXXX00757,GRPXXX10757,GREEN,3
IDXXX00758,GRPXXX10758,GREEN,3
IDXXX00759,GRPXXX10759,GREEN,3
IDXXX00760,GRPXXX10760,GREEN,3
IDXXX00761,GRPXXX10761,GREEN,3
IDXXX00762,GRPXXX10762,GREEN,3
IDXXX00763,GRPXXX10763,GREEN,3
IDXXX00764,GRPXXX10764,GREEN,3
IDXXX00765,GRPXXX10765,GREEN,3
IDXXX00766,GRPXXX10766,GREEN,3
IDXXX00767,GRPXXX10767,GREEN,3
IDXXX00768,GRPXXX10768,GREEN,3
IDXXX00769,GRPXXX10769,GREEN,3
IDXXX00770,GRPXXX10770,GREEN,3
IDXXX00771,GRPXXX10771,GREEN,3
IDXXX00772,GRPXXX10772,GREEN,3
IDXXX00773,GRPXXX10773,GREEN,3
IDXXX00774,GRPXXX10774,GREEN,3
IDXXX00775,GRPXXX10775,GREEN,3
IDXXX00776,GRPXXX10776,GREEN,3
IDXXX00777,GRPXXX10777,GREEN,3
IDXXX00778,GRPXXX10778,GREEN,3
IDXXX00779,GRPXXX10779,GREEN,3
IDXXX00780,GRPXXX10780,GREEN,3
IDXXX00781,GRPXXX10781,GREEN,3
IDXXX00782,GRPXXX10782,GREEN,3
IDXXX00783,GRPXXX10783,GREEN,3
IDXXX00784,GRPXXX10784,GREEN,3
IDXXX00785,GRPXXX10785,GREEN,3
IDXXX00786,GRPXXX10786,GREEN,3
IDXXX00787,GRPXXX10787,GREEN,3
IDXXX00788,GRPXXX10788,GREEN,3
IDXXX00789,GRPXXX10789,GREEN,3
IDXXX00790,GRPXXX10790,GREEN,3
IDXXX00791,GRPXXX10791,GREEN,3
IDXXX00792,GRPXXX10792,GREEN,3
IDXXX00793,GRPXXX10793,GREEN,3
IDXXX00794,GRPXXX10794,GREEN,3
IDXXX00795,GRPXXX10795,GREEN,3
IDXXX00796,GRPXXX10796,GREEN,3
IDXXX00797,GRPXXX10797,GREEN,3
IDXXX00798,GRPXXX10798,GREEN,3
IDXXX00799,GRPXXX10799,GREEN,3
IDXXX00800,GRPXXX10800,GREEN,3
IDXXX00801,GRPXXX10801,GREEN,3
IDXXX00802,GRPXXX10802,GREEN,3
IDXXX00803,GRPXXX10803,GREEN,3
IDXXX00804,GRPXXX10804,GREEN,3
IDXXX00805,GRPXXX10805,GREEN,3
IDXXX00806,GRPXXX10806,GREEN,3
IDXXX00807,GRPXXX10807,GREEN,3
IDXXX00808,GRPXXX10808,GREEN,3
IDXXX00809,GRPXXX10809,GREEN,3
IDXXX00810,GRPXXX10810,GREEN,3
IDXXX00811,GRPXXX10811,GREEN,3
IDXXX00812,GRPXXX10812,GREEN,3
IDXXX00813,GRPXXX10813,GREEN,3
IDXXX00814,GRPXXX10814,GREEN,3
IDXXX00815,GRPXXX10815,GREEN,3
IDXXX00816,GRPXXX10816,GREEN,3
IDXXX00817,GRPXXX10817,GREEN,3
IDXXX00818,GRPXXX10818,GREEN,3
IDXXX00819,GRPXXX10819,GREEN,3
IDXXX00820,GRPXXX10820,GREEN,3
IDXXX00821,GRPXXX10821,GREEN,3
IDXXX00822,GRPXXX10822,GREEN,3
IDXXX00823,GRPXXX10823,GREEN,3
IDXXX00824,GRPXXX10824,GREEN,3
IDXXX00825,GRPXXX10825,GREEN,3
IDXXX00826,GRPXXX10826,GREEN,3
IDXXX00827,GRPXXX10827,GREEN,3
IDXXX00828,GRPXXX10828,GREEN,3
IDXXX00829,GRPXXX10829,GREEN,3
IDXXX00830,GRPXXX10830,GREEN,3
IDXXX00831,GRPXXX10831,GREEN,3
IDXXX00832,GRPXXX10832,GREEN,3
IDXXX00833,GRPXXX10833,GREEN,3
IDXXX00834,GRPXXX10834,GREEN,3
IDXXX00835,GRPXXX10835,GREEN,3
IDXXX00836,GRPXXX10836,GREEN,3
IDXXX00837,GRPXXX10837,GREEN,3
IDXXX00838,GRPXXX10838,GREEN,3
IDXXX00839,GRPXXX10839,GREEN,3
IDXXX00840,GRPXXX10840,GREEN,3
IDXXX00841,GRPXXX10841,GREEN,3
IDXXX00842,GRPXXX10842,GREEN,3
IDXXX00843,GRPXXX10843,GREEN,3
IDXXX00844,GRPXXX10844,GREEN,3
IDXXX00845,GRPXXX10845,GREEN,3
IDXXX00846,GRPXXX10846,GREEN,3
IDXXX00847,GRPXXX10847,GREEN,3
IDXXX00848,GRPXXX10848,GREEN,3
IDXXX00849,GRPXXX10849,GREEN,3
IDXXX00850,GRPXXX10850,GREEN,3
IDXXX00851,GRPXXX10851,GREEN,3
IDXXX00852,GRPXXX10852,GREEN,3
IDXXX00853,GRPXXX10853,GREEN,3
IDXXX00854,GRPXXX10854,GREEN,3
IDXXX00855,GRPXXX10855,GREEN,3
IDXXX00856,GRPXXX10856,GREEN,3
IDXXX00857,GRPXXX10857,GREEN,3
IDXXX00858,GRPXXX10858,GREEN,3
IDXXX00859,GRPXXX10859,GREEN,3
IDXXX00860,GRPXXX10860,GREEN,3
IDXXX00861,GRPXXX10861,GREEN,3
IDXXX00862,GRPXXX10862,GREEN,3
IDXXX00863,GRPXXX10863,GREEN,3
IDXXX00864,GRPXXX10864,GREEN,3
IDXXX00865,GRPXXX10865,GREEN,3
IDXXX00866,GRPXXX10866,GREEN,3
IDXXX00867,GRPXXX10867,GREEN,3
IDXXX00868,GRPXXX10868,GREEN,3
IDXXX00869,GRPXXX10869,GREEN,3
IDXXX00870,GRPXXX10870,GREEN,3
IDXXX00871,GRPXXX10871,GREEN,3
IDXXX00872,GRPXXX10872,GREEN,3
IDXXX00873,GRPXXX10873,GREEN,3
IDXXX00874,GRPXXX10874,GREEN,3
IDXXX00875,GRPXXX10875,GREEN,3
IDXXX00876,GRPXXX10876,GREEN,3
IDXXX00877,GRPXXX10877,GREEN,3
IDXXX00878,GRPXXX10878,GREEN,3
IDXXX00879,GRPXXX10879,GREEN,3
IDXXX00880,GRPXXX10880,GREEN,3
IDXXX00881,GRPXXX10881,GREEN,3
IDXXX00882,GRPXXX10882,GREEN,3
IDXXX00883,GRPXXX10883,GREEN,3
IDXXX00884,GRPXXX10884,GREEN,3
IDXXX00885,GRPXXX10885,GREEN,3
IDXXX00886,GRPXXX10886,GREEN,3
IDXXX00887,GRPXXX10887,GREEN,3
IDXXX00888,GRPXXX10888,GREEN,3
IDXXX00889,GRPXXX10889,GREEN,3
IDXXX00890,GRPXXX10890,GREEN,3
IDXXX00891,GRPXXX10891,GREEN,3
IDXXX00892,GRPXXX10892,GREEN,3
IDXXX00893,GRPXXX10893,GREEN,3
IDXXX00894,GRPXXX10894,GREEN,3
IDXXX00895,GRPXXX10895,GREEN,3
IDXXX00896,GRPXXX10896,GREEN,3
IDXXX00897,GRPXXX10897,GREEN,3
IDXXX00898,GRPXXX10898,GREEN,3
IDXXX00899,GRPXXX10899,GREEN,3
IDXXX00900,GRPXXX10900,GREEN,3
IDXXX00901,GRPXXX10901,GREEN,3
IDXXX00902,GRPXXX10902,GREEN,3
IDXXX00903,GRPXXX10903,GREEN,3
IDXXX00904,GRPXXX10904,GREEN,3
IDXXX00905,GRPXXX10905,GREEN,3
IDXXX00906,GRPXXX10906,GREEN,3
IDXXX00907,GRPXXX10907,GREEN,3
IDXXX00908,GRPXXX10908,GREEN,3
IDXXX00909,GRPXXX10909,GREEN,3
IDXXX00910,GRPXXX10910,GREEN,3
IDXXX00911,GRPXXX10911,GREEN,3
IDXXX00912,GRPXXX10912,GREEN,3
IDXXX00913,GRPXXX10913,GREEN,3
IDXXX00914,GRPXXX10914,GREEN,3
IDXXX00915,GRPXXX10915,GREEN,3
IDXXX00916,GRPXXX10916,GREEN,3
IDXXX00917,GRPXXX10917,GREEN,3
IDXXX00918,GRPXXX10918,GREEN,3
IDXXX00919,GRPXXX10919,GREEN,3
IDXXX00920,GRPXXX10920,GREEN,3
IDXXX00921,GRPXXX10921,GREEN,3
IDXXX00922,GRPXXX10922,GREEN,3
IDXXX00923,GRPXXX10923,GREEN,3
IDXXX00924,GRPXXX10924,GREEN,3
IDXXX00925,GRPXXX10925,GREEN,3
IDXXX00926,GRPXXX10926,GREEN,3
IDXXX00927,GRPXXX10927,GREEN,3
IDXXX00928,GRPXXX10928,GREEN,3
IDXXX00929,GRPXXX10929,GREEN,3
IDXXX00930,GRPXXX10930,GREEN,3
IDXXX00931,GRPXXX10931,GREEN,3
IDXXX00932,GRPXXX10932,GREEN,3
IDXXX00933,GRPXXX10933,GREEN,3
IDXXX00934,GRPXXX10934,GREEN,3
IDXXX00935,GRPXXX10935,GREEN,3
IDXXX00936,GRPXXX10936,GREEN,3
IDXXX00937,GRPXXX10937,GREEN,3
IDXXX00938,GRPXXX10938,GREEN,3
IDXXX00939,GRPXXX10939,GREEN,3
IDXXX00940,GRPXXX10940,GREEN,3
IDXXX00941,GRPXXX10941,GREEN,3
IDXXX00942,GRPXXX10942,GREEN,3
IDXXX00943,GRPXXX10943,GREEN,3
IDXXX00944,GRPXXX10944,GREEN,3
IDXXX00945,GRPXXX10945,GREEN,3
IDXXX00946,GRPXXX10946,GREEN,3
IDXXX00947,GRPXXX10947,GREEN,3
IDXXX00948,GRPXXX10948,GREEN,3
IDXXX00949,GRPXXX10949,GREEN,3
IDXXX00950,GRPXXX10950,GREEN,3
IDXXX00951,GRPXXX10951,GREEN,3
IDXXX00952,GRPXXX10952,GREEN,3
IDXXX00953,GRPXXX10953,GREEN,3
IDXXX00954,GRPXXX10954,GREEN,3
IDXXX00955,GRPXXX10955,GREEN,3
IDXXX00956,GRPXXX10956,GREEN,3
IDXXX00957,GRPXXX10957,GREEN,3
IDXXX00958,GRPXXX10958,GREEN,3
IDXXX00959,GRPXXX10959,GREEN,3
IDXXX00960,GRPXXX10960,GREEN,3
IDXXX00961,GRPXXX10961,GREEN,3
IDXXX00962,GRPXXX10962,GREEN,3
IDXXX00963,GRPXXX10963,GREEN,3
IDXXX00964,GRPXXX10964,GREEN,3
IDXXX00965,GRPXXX10965,GREEN,3
IDXXX00966,GRPXXX10966,GREEN,3
IDXXX00967,GRPXXX10967,GREEN,3
IDXXX00968,GRPXXX10968,GREEN,3
IDXXX00969,GRPXXX10969,GREEN,3
IDXXX00970,GRPXXX10970,GREEN,3
IDXXX00971,GRPXXX10971,GREEN,3
IDXXX00972,GRPXXX10972,GREEN,3
IDXXX00973,GRPXXX10973,GREEN,3
IDXXX00974,GRPXXX10974,GREEN,3
IDXXX00975,GRPXXX10975,GREEN,3
IDXXX00976,GRPXXX10976,GREEN,3
IDXXX00977,GRPXXX10977,GREEN,3
IDXXX00978,GRPXXX10978,GREEN,3
IDXXX00979,GRPXXX10979,GREEN,3
IDXXX00980,GRPXXX10980,GREEN,3
IDXXX00981,GRPXXX10981,GREEN,3
IDXXX00982,GRPXXX10982,GREEN,3
IDXXX00983,GRPXXX10983,GREEN,3
IDXXX00984,GRPXXX10984,GREEN,3
IDXXX00985,GRPXXX10985,GREEN,3
IDXXX00986,GRPXXX10986,GREEN,3
IDXXX00987,GRPXXX10987,GREEN,3
IDXXX00988,GRPXXX10988,GREEN,3
IDXXX00989,GRPXXX10989,GREEN,3
IDXXX00990,GRPXXX10990,GREEN,3
IDXXX00991,GRPXXX10991,GREEN,3
IDXXX00992,GRPXXX10992,GREEN,3
IDXXX00993,GRPXXX10993,GREEN,3
IDXXX00994,GRPXXX10994,GREEN,3
IDXXX00995,GRPXXX10995,GREEN,3
IDXXX00996,GRPXXX10996,GREEN,3
IDXXX00997,GRPXXX10997,GREEN,3
IDXXX00998,GRPXXX10998,GREEN,3
IDXXX00999,GRPXXX10999,GREEN,3
IDXXX01000,GRPXXX11000,GREEN,3
IDXXX01001,GRPXXX10001,RED,1
IDXXX01002,GRPXXX10002,RED,1
IDXXX01003,GRPXXX10003,RED,1
IDXXX01004,GRPXXX10004,RED,1
IDXXX01005,GRPXXX10005,RED,1
IDXXX01006,GRPXXX10006,RED,1
IDXXX01007,GRPXXX10007,RED,1
IDXXX01008,GRPXXX10008,RED,1
IDXXX01009,GRPXXX10009,RED,1
IDXXX01010,GRPXXX10010,RED,1
IDXXX01011,GRPXXX10011,RED,1
IDXXX01012,GRPXXX10012,RED,1
IDXXX01013,GRPXXX10013,RED,1
IDXXX01014,GRPXXX10014,RED,1
IDXXX01015,GRPXXX10015,RED,1
IDXXX01016,GRPXXX10016,RED,1
IDXXX01017,GRPXXX10017,RED,1
IDXXX01018,GRPXXX10018,RED,1
IDXXX01019,GRPXXX10019,RED,1
IDXXX01020,GRPXXX10020,RED,1
IDXXX01021,GRPXXX10021,RED,1
IDXXX01022,GRPXXX10022,RED,1
IDXXX01023,GRPXXX10023,RED,1
IDXXX01024,GRPXXX10024,RED,1
IDXXX01025,GRPXXX10025,RED,1
IDXXX01026,GRPXXX10026,RED,1
IDXXX01027,GRPXXX10027,RED,1
IDXXX01028,GRPXXX10028,RED,1
IDXXX01029,GRPXXX10029,RED,1
IDXXX01030,GRPXXX10030,RED,1
IDXXX01031,GRPXXX10031,RED,1
IDXXX01032,GRPXXX10032,RED,1
IDXXX01033,GRPXXX10033,RED,1
IDXXX01034,GRPXXX10034,RED,1
IDXXX01035,GRPXXX10035,RED,1
IDXXX01036,GRPXXX10036,RED,1
IDXXX01037,GRPXXX10037,RED,1
IDXXX01038,GRPXXX10038,RED,1
IDXXX01039,GRPXXX10039,RED,1
IDXXX01040,GRPXXX10040,RED,1
IDXXX01041,GRPXXX10041,RED,1
IDXXX01042,GRPXXX10042,RED,1
IDXXX01043,GRPXXX10043,RED,1
IDXXX01044,GRPXXX10044,RED,1
IDXXX01045,GRPXXX10045,RED,1
IDXXX01046,GRPXXX10046,RED,1
IDXXX01047,GRPXXX10047,RED,1
IDXXX01048,GRPXXX10048,RED,1
IDXXX01049,GRPXXX10049,RED,1
IDXXX01050,GRPXXX10050,RED,1
IDXXX01051,GRPXXX10051,RED,1
IDXXX01052,GRPXXX10052,RED,1
IDXXX01053,GRPXXX10053,RED,1
IDXXX01054,GRPXXX10054,RED,1
IDXXX01055,GRPXXX10055,RED,1
IDXXX01056,GRPXXX10056,RED,1
IDXXX01057,GRPXXX10057,RED,1
IDXXX01058,GRPXXX10058,RED,1
IDXXX01059,GRPXXX10059,RED,1
IDXXX01060,GRPXXX10060,RED,1
IDXXX01061,GRPXXX10061,RED,1
IDXXX01062,GRPXXX10062,RED,1
IDXXX01063,GRPXXX10063,RED,1
IDXXX01064,GRPXXX10064,RED,1
IDXXX01065,GRPXXX10065,RED,1
IDXXX01066,GRPXXX10066,RED,1
IDXXX01067,GRPXXX10067,RED,1
IDXXX01068,GRPXXX10068,RED,1
IDXXX01069,GRPXXX10069,RED,1
IDXXX01070,GRPXXX10070,RED,1
IDXXX01071,GRPXXX10071,RED,1
IDXXX01072,GRPXXX10072,RED,1
IDXXX01073,GRPXXX10073,RED,1
IDXXX01074,GRPXXX10074,RED,1
IDXXX01075,GRPXXX10075,RED,1
IDXXX01076,GRPXXX10076,RED,1
IDXXX01077,GRPXXX10077,RED,1
IDXXX01078,GRPXXX10078,RED,1
IDXXX01079,GRPXXX10079,RED,1
IDXXX01080,GRPXXX10080,RED,1
IDXXX01081,GRPXXX10081,RED,1
IDXXX01082,GRPXXX10082,RED,1
IDXXX01083,GRPXXX10083,RED,1
IDXXX01084,GRPXXX10084,RED,1
IDXXX01085,GRPXXX10085,RED,1
IDXXX01086,GRPXXX10086,RED,1
IDXXX01087,GRPXXX10087,RED,1
IDXXX01088,GRPXXX10088,RED,1
IDXXX01089,GRPXXX10089,RED,1
IDXXX01090,GRPXXX10090,RED,1
IDXXX01091,GRPXXX10091,RED,1
IDXXX01092,GRPXXX10092,RED,1
IDXXX01093,GRPXXX10093,RED,1
IDXXX01094,GRPXXX10094,RED,1
IDXXX01095,GRPXXX10095,RED,1
IDXXX01096,GRPXXX10096,RED,1
IDXXX01097,GRPXXX10097,RED,1
IDXXX01098,GRPXXX10098,RED,1
IDXXX01099,GRPXXX10099,RED,1
IDXXX01100,GRPXXX10100,RED,1
IDXXX01101,GRPXXX10101,RED,1
IDXXX01102,GRPXXX10102,RED,1
IDXXX01103,GRPXXX10103,RED,1
IDXXX01104,GRPXXX10104,RED,1
IDXXX01105,GRPXXX10105,RED,1
IDXXX01106,GRPXXX10106,RED,1
IDXXX01107,GRPXXX10107,RED,1
IDXXX01108,GRPXXX10108,RED,1
IDXXX01109,GRPXXX10109,RED,1
IDXXX01110,GRPXXX10110,RED,1
IDXXX01111,GRPXXX10111,RED,1
IDXXX01112,GRPXXX10112,RED,1
IDXXX01113,GRPXXX10113,RED,1
IDXXX01114,GRPXXX10114,RED,1
IDXXX01115,GRPXXX10115,RED,1
IDXXX01116,GRPXXX10116,RED,1
IDXXX01117,GRPXXX10117,RED,1
IDXXX01118,GRPXXX10118,RED,1
IDXXX01119,GRPXXX10119,RED,1
IDXXX01120,GRPXXX10120,RED,1
IDXXX01121,GRPXXX10121,RED,1
IDXXX01122,GRPXXX10122,RED,1
IDXXX01123,GRPXXX10123,RED,1
IDXXX01124,GRPXXX10124,RED,1
IDXXX01125,GRPXXX10125,RED,1
IDXXX01126,GRPXXX10126,RED,1
IDXXX01127,GRPXXX10127,RED,1
IDXXX01128,GRPXXX10128,RED,1
IDXXX01129,GRPXXX10129,RED,1
IDXXX01130,GRPXXX10130,RED,1
IDXXX01131,GRPXXX10131,RED,1
IDXXX01132,GRPXXX10132,RED,1
IDXXX01133,GRPXXX10133,RED,1
IDXXX01134,GRPXXX10134,RED,1
IDXXX01135,GRPXXX10135,RED,1
IDXXX01136,GRPXXX10136,RED,1
IDXXX01137,GRPXXX10137,RED,1
IDXXX01138,GRPXXX10138,RED,1
IDXXX01139,GRPXXX10139,RED,1
IDXXX01140,GRPXXX10140,RED,1
IDXXX01141,GRPXXX10141,RED,1
IDXXX01142,GRPXXX10142,RED,1
IDXXX01143,GRPXXX10143,RED,1
IDXXX01144,GRPXXX10144,RED,1
IDXXX01145,GRPXXX10145,RED,1
IDXXX01146,GRPXXX10146,RED,1
IDXXX01147,GRPXXX10147,RED,1
IDXXX01148,GRPXXX10148,RED,1
IDXXX01149,GRPXXX10149,RED,1
IDXXX01150,GRPXXX10150,RED,1
IDXXX01151,GRPXXX10151,RED,1
IDXXX01152,GRPXXX10152,RED,1
IDXXX01153,GRPXXX10153,RED,1
IDXXX01154,GRPXXX10154,RED,1
IDXXX01155,GRPXXX10155,RED,1
IDXXX01156,GRPXXX10156,RED,1
IDXXX01157,GRPXXX10157,RED,1
IDXXX01158,GRPXXX10158,RED,1
IDXXX01159,GRPXXX10159,RED,1
IDXXX01160,GRPXXX10160,RED,1
IDXXX01161,GRPXXX10161,RED,1
IDXXX01162,GRPXXX10162,RED,1
IDXXX01163,GRPXXX10163,RED,1
IDXXX01164,GRPXXX10164,RED,1
IDXXX01165,GRPXXX10165,RED,1
IDXXX01166,GRPXXX10166,RED,1
IDXXX01167,GRPXXX10167,RED,1
IDXXX01168,GRPXXX10168,RED,1
IDXXX01169,GRPXXX10169,RED,1
IDXXX01170,GRPXXX10170,RED,1
IDXXX01171,GRPXXX10171,RED,1
IDXXX01172,GRPXXX10172,RED,1
IDXXX01173,GRPXXX10173,RED,1
IDXXX01174,GRPXXX10174,RED,1
IDXXX01175,GRPXXX10175,RED,1
IDXXX01176,GRPXXX10176,RED,1
IDXXX01177,GRPXXX10177,RED,1
IDXXX01178,GRPXXX10178,RED,1
IDXXX01179,GRPXXX10179,RED,1
IDXXX01180,GRPXXX10180,RED,1
IDXXX01181,GRPXXX10181,RED,1
IDXXX01182,GRPXXX10182,RED,1
IDXXX01183,GRPXXX10183,RED,1
IDXXX01184,GRPXXX10184,RED,1
IDXXX01185,GRPXXX10185,RED,1
IDXXX01186,GRPXXX10186,RED,1
IDXXX01187,GRPXXX10187,RED,1
IDXXX01188,GRPXXX10188,RED,1
IDXXX01189,GRPXXX10189,RED,1
IDXXX01190,GRPXXX10190,RED,1
IDXXX01191,GRPXXX10191,RED,1
IDXXX01192,GRPXXX10192,RED,1
IDXXX01193,GRPXXX10193,RED,1
IDXXX01194,GRPXXX10194,RED,1
IDXXX01195,GRPXXX10195,RED,1
IDXXX01196,GRPXXX10196,RED,1
IDXXX01197,GRPXXX10197,RED,1
IDXXX01198,GRPXXX10198,RED,1
IDXXX01199,GRPXXX10199,RED,1
IDXXX01200,GRPXXX10200,RED,1
IDXXX01201,GRPXXX10201,RED,1
IDXXX01202,GRPXXX10202,RED,1
IDXXX01203,GRPXXX10203,RED,1
IDXXX01204,GRPXXX10204,RED,1
IDXXX01205,GRPXXX10205,RED,1
